MAE,MSE,RMSE,MAPE,R2,Fraction
2.0521860122680664,9.631396293640137,3.103449096350726,3.631272,0.9827587008476257,25%
8.289806365966797,89.06594848632812,9.437475747588872,13.8217945,0.8224135637283325,50%
6.652388572692871,57.166202545166016,7.560833455722062,11.239659,0.8836217522621155,75%
11.597249031066895,173.2675018310547,13.163111403883759,18.295572,0.6696165204048157,100%
