MAE,MSE,RMSE,MAPE,R2,Fraction
3.4094879627227783,26.84078598022461,5.180809394315198,5.9804025,0.9534280896186829,25%
11.629977226257324,167.63919067382812,12.947555393734685,19.807335,0.6406503915786743,50%
2.3307623863220215,13.125422477722168,3.622902493543287,4.1546397,0.978369951248169,75%
8.743109703063965,94.15411376953125,9.703304270686932,14.075729,0.8277043700218201,100%
